subset,1,,num_trips,avg_duration,hours,minutes,seconds
weekends,222,814,40,626.9,0.0,10.0,26.0
weekends,222,815,3,1039.0,0.0,17.0,19.0
weekends,222,816,4,1519.5,0.0,25.0,19.0
weekends,222,817,16,844.375,0.0,14.0,4.0
weekends,222,818,7,1460.4285714285713,0.0,24.0,20.0
weekends,222,819,5,910.8,0.0,15.0,10.0
weekends,222,908,4,1350.25,0.0,22.0,30.0
weekends,222,1043,22,965.2727272727273,0.0,16.0,5.0
weekends,222,1044,28,1055.0357142857142,0.0,17.0,35.0
weekends,222,1045,38,679.1842105263158,0.0,11.0,19.0
weekends,222,1046,8,877.375,0.0,14.0,37.0
weekends,222,1047,0,,,,
weekends,222,1048,16,1000.9375,0.0,16.0,40.0
weekends,222,1049,6,766.8333333333334,0.0,12.0,46.0
weekends,222,1816,6,933.1666666666666,0.0,15.0,33.0
weekends,222,1887,1,1174.0,0.0,19.0,34.0
weekends,222,1888,0,,,,
weekends,222,1889,7,1613.857142857143,0.0,26.0,53.0
weekends,222,1890,0,,,,
weekends,222,1891,12,348.8333333333333,0.0,5.0,48.0
weekends,222,1892,13,528.0769230769231,0.0,8.0,48.0
weekends,222,1893,6,1100.6666666666667,0.0,18.0,20.0
weekends,222,1894,2,888.0,0.0,14.0,48.0
weekends,222,1895,0,,,,
weekends,222,1896,0,,,,
weekends,222,1897,10,817.4,0.0,13.0,37.0
weekends,222,1898,2,1391.5,0.0,23.0,11.0
weekends,222,1899,0,,,,
weekends,222,1900,2,593.0,0.0,9.0,53.0
weekends,223,2,71,584.2394366197183,0.0,9.0,44.0
weekends,223,3,22,1598.0,0.0,26.0,38.0
weekends,223,5,20,1258.75,0.0,20.0,58.0
weekends,223,7,11,713.8181818181819,0.0,11.0,53.0
weekends,223,8,36,954.5277777777778,0.0,15.0,54.0
weekends,223,22,11,578.0,0.0,9.0,38.0
weekends,223,24,3,1118.3333333333333,0.0,18.0,38.0
weekends,223,33,2,1144.0,0.0,19.0,4.0
weekends,223,34,13,702.6923076923077,0.0,11.0,42.0
weekends,223,36,26,731.2692307692307,0.0,12.0,11.0
weekends,223,49,27,699.6296296296297,0.0,11.0,39.0
weekends,223,58,1,1173.0,0.0,19.0,33.0
weekends,223,69,32,858.375,0.0,14.0,18.0
weekends,223,70,9,1237.4444444444443,0.0,20.0,37.0
weekends,223,75,18,1622.2777777777778,0.0,27.0,2.0
weekends,223,82,25,553.96,0.0,9.0,13.0
weekends,223,83,16,1357.8125,0.0,22.0,37.0
weekends,223,87,62,553.5967741935484,0.0,9.0,13.0
weekends,223,98,8,607.125,0.0,10.0,7.0
weekends,223,116,1,983.0,0.0,16.0,23.0
weekends,223,117,10,1661.3,0.0,27.0,41.0
weekends,223,131,11,937.3636363636364,0.0,15.0,37.0
weekends,223,132,23,899.9565217391304,0.0,14.0,59.0
weekends,223,138,3,817.3333333333334,0.0,13.0,37.0
weekends,223,140,2,2378.0,0.0,39.0,38.0
weekends,223,150,13,698.8461538461538,0.0,11.0,38.0
weekends,223,151,28,887.6071428571429,0.0,14.0,47.0
weekends,223,156,8,989.125,0.0,16.0,29.0
weekends,223,157,21,737.1904761904761,0.0,12.0,17.0
weekends,223,212,0,,,,
weekends,223,214,17,1108.6470588235295,0.0,18.0,28.0
weekends,223,215,2,2047.0,0.0,34.0,7.0
weekends,223,216,2,836.5,0.0,13.0,56.0
weekends,223,217,33,643.3030303030303,0.0,10.0,43.0
weekends,223,219,183,585.8633879781421,0.0,9.0,45.0
weekends,223,220,300,535.2733333333333,0.0,8.0,55.0
weekends,223,221,118,347.5762711864407,0.0,5.0,47.0
weekends,223,222,8,1418.875,0.0,23.0,38.0
weekends,223,223,150,1128.7666666666667,0.0,18.0,48.0
weekends,223,298,0,,,,
weekends,223,301,13,792.7692307692307,0.0,13.0,12.0
weekends,223,367,78,637.3589743589744,0.0,10.0,37.0
weekends,223,368,27,370.1111111111111,0.0,6.0,10.0
weekends,223,638,37,686.2162162162163,0.0,11.0,26.0
weekends,223,639,55,552.2181818181818,0.0,9.0,12.0
weekends,223,640,3,595.3333333333334,0.0,9.0,55.0
weekends,223,641,8,489.875,0.0,8.0,9.0
weekends,223,642,0,,,,
weekends,223,644,17,1049.5882352941176,0.0,17.0,29.0
weekends,223,645,19,3665.2631578947367,1.0,1.0,5.0
weekends,223,646,123,559.2032520325204,0.0,9.0,19.0
weekends,223,647,20,700.8,0.0,11.0,40.0
weekends,223,788,16,1205.6875,0.0,20.0,5.0
weekends,223,789,19,922.0526315789474,0.0,15.0,22.0
weekends,223,790,11,1505.1818181818182,0.0,25.0,5.0
weekends,223,791,6,628.3333333333334,0.0,10.0,28.0
weekends,223,792,17,1286.9411764705883,0.0,21.0,26.0
weekends,223,793,3,937.0,0.0,15.0,37.0
weekends,223,794,7,1350.857142857143,0.0,22.0,30.0
weekends,223,795,20,929.25,0.0,15.0,29.0
weekends,223,796,20,1311.9,0.0,21.0,51.0
weekends,223,797,36,1385.5,0.0,23.0,5.0
weekends,223,798,68,601.0882352941177,0.0,10.0,1.0
weekends,223,799,9,605.0,0.0,10.0,5.0
weekends,223,800,0,,,,
weekends,223,801,7,1034.857142857143,0.0,17.0,14.0
weekends,223,802,3,372.6666666666667,0.0,6.0,12.0
weekends,223,803,27,1214.148148148148,0.0,20.0,14.0
weekends,223,804,9,1048.5555555555557,0.0,17.0,28.0
weekends,223,806,12,1317.0833333333333,0.0,21.0,57.0
weekends,223,807,8,598.625,0.0,9.0,58.0
weekends,223,808,1,1037.0,0.0,17.0,17.0
weekends,223,809,49,769.0204081632653,0.0,12.0,49.0
weekends,223,810,11,1007.5454545454545,0.0,16.0,47.0
weekends,223,811,49,552.795918367347,0.0,9.0,12.0
weekends,223,812,6,2170.3333333333335,0.0,36.0,10.0
weekends,223,814,13,1237.2307692307693,0.0,20.0,37.0
weekends,223,815,17,1172.764705882353,0.0,19.0,32.0
weekends,223,816,9,886.3333333333334,0.0,14.0,46.0
weekends,223,817,38,834.2894736842105,0.0,13.0,54.0
weekends,223,818,35,636.4,0.0,10.0,36.0
weekends,223,819,2,1452.0,0.0,24.0,12.0
weekends,223,908,8,781.0,0.0,13.0,1.0
weekends,223,1043,7,1319.7142857142858,0.0,21.0,59.0
weekends,223,1044,110,951.4909090909091,0.0,15.0,51.0
weekends,223,1045,8,1447.5,0.0,24.0,7.0
weekends,223,1046,48,995.4791666666666,0.0,16.0,35.0
weekends,223,1047,0,,,,
weekends,223,1048,55,601.2545454545455,0.0,10.0,1.0
weekends,223,1049,22,1095.2727272727273,0.0,18.0,15.0
weekends,223,1816,72,848.4444444444445,0.0,14.0,8.0
weekends,223,1887,2,528.5,0.0,8.0,48.0
weekends,223,1888,6,758.8333333333334,0.0,12.0,38.0
weekends,223,1889,2,1651.5,0.0,27.0,31.0
weekends,223,1890,3,1352.6666666666667,0.0,22.0,32.0
weekends,223,1891,1,850.0,0.0,14.0,10.0
weekends,223,1892,8,929.125,0.0,15.0,29.0
weekends,223,1893,41,754.439024390244,0.0,12.0,34.0
weekends,223,1894,0,,,,
weekends,223,1895,12,416.75,0.0,6.0,56.0
weekends,223,1896,1,827.0,0.0,13.0,47.0
weekends,223,1897,4,1343.0,0.0,22.0,23.0
weekends,223,1898,3,1275.3333333333333,0.0,21.0,15.0
weekends,223,1899,9,563.7777777777778,0.0,9.0,23.0
weekends,223,1900,2,2383.5,0.0,39.0,43.0
weekends,298,2,1,403.0,0.0,6.0,43.0
weekends,298,3,2,1043.5,0.0,17.0,23.0
weekends,298,5,5,786.2,0.0,13.0,6.0
weekends,298,7,23,307.39130434782606,0.0,5.0,7.0
weekends,298,8,1,267.0,0.0,4.0,27.0
weekends,298,22,1,592.0,0.0,9.0,52.0
weekends,298,24,0,,,,
weekends,298,33,3,647.3333333333334,0.0,10.0,47.0
weekends,298,34,0,,,,
weekends,298,36,2,1204.0,0.0,20.0,4.0
weekends,298,49,2,804.5,0.0,13.0,24.0
weekends,298,58,5,1674.0,0.0,27.0,54.0
weekends,298,69,2,368.5,0.0,6.0,8.0
weekends,298,70,2,530.5,0.0,8.0,50.0
weekends,298,75,9,1149.111111111111,0.0,19.0,9.0
weekends,298,82,2,320.5,0.0,5.0,20.0
weekends,298,83,0,,,,
weekends,298,87,2,2193.5,0.0,36.0,33.0
weekends,298,98,0,,,,
weekends,298,116,0,,,,
weekends,298,117,8,716.125,0.0,11.0,56.0
weekends,298,131,14,276.2142857142857,0.0,4.0,36.0
weekends,298,132,3,459.3333333333333,0.0,7.0,39.0
weekends,298,138,0,,,,
weekends,298,140,0,,,,
weekends,298,150,2,544.5,0.0,9.0,4.0
weekends,298,151,0,,,,
weekends,298,156,1,942.0,0.0,15.0,42.0
weekends,298,157,1,1082.0,0.0,18.0,2.0
weekends,298,212,0,,,,
weekends,298,214,1,1135.0,0.0,18.0,55.0
weekends,298,215,0,,,,
weekends,298,216,0,,,,
weekends,298,217,0,,,,
weekends,298,219,0,,,,
weekends,298,220,7,553.0,0.0,9.0,13.0
weekends,298,221,0,,,,
weekends,298,222,0,,,,
weekends,298,223,1,1049.0,0.0,17.0,29.0
weekends,298,298,7,505.7142857142857,0.0,8.0,25.0
weekends,298,301,9,349.8888888888889,0.0,5.0,49.0
weekends,298,367,1,389.0,0.0,6.0,29.0
weekends,298,368,1,1144.0,0.0,19.0,4.0
weekends,298,638,1,378.0,0.0,6.0,18.0
weekends,298,639,5,611.8,0.0,10.0,11.0
weekends,298,640,5,171.8,0.0,2.0,51.0
weekends,298,641,1,589.0,0.0,9.0,49.0
weekends,298,642,3,213.0,0.0,3.0,33.0
weekends,298,644,0,,,,
weekends,298,645,2,437.0,0.0,7.0,17.0
weekends,298,646,2,524.0,0.0,8.0,44.0
weekends,298,647,2,547.5,0.0,9.0,7.0
weekends,298,788,0,,,,
weekends,298,789,0,,,,
weekends,298,790,0,,,,
weekends,298,791,13,346.84615384615387,0.0,5.0,46.0
weekends,298,792,6,668.1666666666666,0.0,11.0,8.0
weekends,298,793,0,,,,
weekends,298,794,1,762.0,0.0,12.0,42.0
weekends,298,795,3,610.0,0.0,10.0,10.0
weekends,298,796,10,1008.6,0.0,16.0,48.0
weekends,298,797,1,1541.0,0.0,25.0,41.0
weekends,298,798,4,1343.5,0.0,22.0,23.0
weekends,298,799,0,,,,
weekends,298,800,0,,,,
weekends,298,801,15,286.6,0.0,4.0,46.0
weekends,298,802,0,,,,
weekends,298,803,3,608.0,0.0,10.0,8.0
weekends,298,804,0,,,,
weekends,298,806,4,632.5,0.0,10.0,32.0
weekends,298,807,0,,,,
weekends,298,808,0,,,,
weekends,298,809,6,826.1666666666666,0.0,13.0,46.0
weekends,298,810,1,420.0,0.0,7.0,0.0
weekends,298,811,1,295.0,0.0,4.0,55.0
weekends,298,812,4,738.5,0.0,12.0,18.0
weekends,298,814,11,1324.090909090909,0.0,22.0,4.0
weekends,298,815,0,,,,
weekends,298,816,7,1575.5714285714287,0.0,26.0,15.0
weekends,298,817,2,693.0,0.0,11.0,33.0
weekends,298,818,0,,,,
weekends,298,819,3,1855.0,0.0,30.0,55.0
weekends,298,908,1,571.0,0.0,9.0,31.0
weekends,298,1043,4,1698.0,0.0,28.0,18.0
weekends,298,1044,1,488.0,0.0,8.0,8.0
weekends,298,1045,1,468.0,0.0,7.0,48.0
weekends,298,1046,5,517.6,0.0,8.0,37.0
weekends,298,1047,0,,,,
weekends,298,1048,2,761.5,0.0,12.0,41.0
weekends,298,1049,2,380.5,0.0,6.0,20.0
weekends,298,1816,3,1111.3333333333333,0.0,18.0,31.0
weekends,298,1887,1,233.0,0.0,3.0,53.0
weekends,298,1888,0,,,,
weekends,298,1889,0,,,,
weekends,298,1890,0,,,,
weekends,298,1891,3,237.0,0.0,3.0,57.0
weekends,298,1892,5,423.2,0.0,7.0,3.0
weekends,298,1893,0,,,,
weekends,298,1894,0,,,,
weekends,298,1895,0,,,,
weekends,298,1896,0,,,,
weekends,298,1897,2,1070.0,0.0,17.0,50.0
weekends,298,1898,0,,,,
weekends,298,1899,1,792.0,0.0,13.0,12.0
weekends,298,1900,0,,,,
weekends,301,2,12,506.4166666666667,0.0,8.0,26.0
weekends,301,3,5,1130.0,0.0,18.0,50.0
weekends,301,5,10,592.0,0.0,9.0,52.0
weekends,301,7,15,278.06666666666666,0.0,4.0,38.0
weekends,301,8,14,518.2857142857143,0.0,8.0,38.0
weekends,301,22,9,817.4444444444445,0.0,13.0,37.0
weekends,301,24,2,517.0,0.0,8.0,37.0
weekends,301,33,0,,,,
weekends,301,34,1,181.0,0.0,3.0,1.0
weekends,301,36,30,449.6333333333333,0.0,7.0,29.0
weekends,301,49,6,284.3333333333333,0.0,4.0,44.0
weekends,301,58,3,833.6666666666666,0.0,13.0,53.0
weekends,301,69,10,917.7,0.0,15.0,17.0
weekends,301,70,11,267.6363636363636,0.0,4.0,27.0
weekends,301,75,5,1121.0,0.0,18.0,41.0
weekends,301,82,30,910.4,0.0,15.0,10.0
weekends,301,83,16,713.875,0.0,11.0,53.0
weekends,301,87,1,917.0,0.0,15.0,17.0
weekends,301,98,3,675.6666666666666,0.0,11.0,15.0
weekends,301,116,1,671.0,0.0,11.0,11.0
weekends,301,117,2,999.0,0.0,16.0,39.0
weekends,301,131,43,252.1860465116279,0.0,4.0,12.0
weekends,301,132,8,753.125,0.0,12.0,33.0
weekends,301,138,1,698.0,0.0,11.0,38.0
weekends,301,140,0,,,,
weekends,301,150,9,470.8888888888889,0.0,7.0,50.0
weekends,301,151,9,467.0,0.0,7.0,47.0
weekends,301,156,1,379.0,0.0,6.0,19.0
weekends,301,157,6,372.1666666666667,0.0,6.0,12.0
weekends,301,212,0,,,,
weekends,301,214,21,501.6666666666667,0.0,8.0,21.0
weekends,301,215,0,,,,
weekends,301,216,2,298.5,0.0,4.0,58.0
weekends,301,217,7,1491.4285714285713,0.0,24.0,51.0
weekends,301,219,10,1156.5,0.0,19.0,16.0
weekends,301,220,39,590.5641025641025,0.0,9.0,50.0
weekends,301,221,9,1052.0,0.0,17.0,32.0
weekends,301,222,4,838.75,0.0,13.0,58.0
weekends,301,223,21,912.0952380952381,0.0,15.0,12.0
weekends,301,298,9,264.44444444444446,0.0,4.0,24.0
weekends,301,301,50,867.02,0.0,14.0,27.0
weekends,301,367,24,560.9166666666666,0.0,9.0,20.0
weekends,301,368,3,887.3333333333334,0.0,14.0,47.0
weekends,301,638,10,542.3,0.0,9.0,2.0
weekends,301,639,9,1714.2222222222222,0.0,28.0,34.0
weekends,301,640,8,248.875,0.0,4.0,8.0
weekends,301,641,3,569.0,0.0,9.0,29.0
weekends,301,642,4,594.0,0.0,9.0,54.0
weekends,301,644,5,669.6,0.0,11.0,9.0
weekends,301,645,7,544.4285714285714,0.0,9.0,4.0
weekends,301,646,32,780.125,0.0,13.0,0.0
weekends,301,647,24,593.0833333333334,0.0,9.0,53.0
weekends,301,788,12,991.5833333333334,0.0,16.0,31.0
weekends,301,789,18,601.1111111111111,0.0,10.0,1.0
weekends,301,790,2,224.5,0.0,3.0,44.0
weekends,301,791,8,288.5,0.0,4.0,48.0
weekends,301,792,36,493.30555555555554,0.0,8.0,13.0
weekends,301,793,2,1056.0,0.0,17.0,36.0
weekends,301,794,4,889.75,0.0,14.0,49.0
weekends,301,795,3,261.6666666666667,0.0,4.0,21.0
weekends,301,796,19,525.6315789473684,0.0,8.0,45.0
weekends,301,797,50,691.96,0.0,11.0,31.0
weekends,301,798,23,534.1739130434783,0.0,8.0,54.0
weekends,301,799,1,401.0,0.0,6.0,41.0
weekends,301,800,0,,,,
weekends,301,801,1,271.0,0.0,4.0,31.0
weekends,301,802,2,328.0,0.0,5.0,28.0
weekends,301,803,12,1126.9166666666667,0.0,18.0,46.0
weekends,301,804,5,294.2,0.0,4.0,54.0
weekends,301,806,12,466.1666666666667,0.0,7.0,46.0
weekends,301,807,2,972.5,0.0,16.0,12.0
weekends,301,808,0,,,,
weekends,301,809,33,382.0,0.0,6.0,22.0
weekends,301,810,0,,,,
weekends,301,811,19,710.5263157894736,0.0,11.0,50.0
weekends,301,812,12,1012.5,0.0,16.0,52.0
weekends,301,814,24,433.75,0.0,7.0,13.0
weekends,301,815,5,957.6,0.0,15.0,57.0
weekends,301,816,13,277.9230769230769,0.0,4.0,37.0
weekends,301,817,18,1811.0555555555557,0.0,30.0,11.0
weekends,301,818,19,390.57894736842104,0.0,6.0,30.0
weekends,301,819,2,623.0,0.0,10.0,23.0
weekends,301,908,6,775.1666666666666,0.0,12.0,55.0
weekends,301,1043,14,708.8571428571429,0.0,11.0,48.0
weekends,301,1044,66,354.8333333333333,0.0,5.0,54.0
weekends,301,1045,6,528.3333333333334,0.0,8.0,48.0
weekends,301,1046,27,252.5185185185185,0.0,4.0,12.0
weekends,301,1047,0,,,,
weekends,301,1048,29,431.44827586206895,0.0,7.0,11.0
weekends,301,1049,10,255.2,0.0,4.0,15.0
weekends,301,1816,20,850.75,0.0,14.0,10.0
weekends,301,1887,19,176.26315789473685,0.0,2.0,56.0
weekends,301,1888,4,666.75,0.0,11.0,6.0
weekends,301,1889,6,612.5,0.0,10.0,12.0
weekends,301,1890,2,1020.0,0.0,17.0,0.0
weekends,301,1891,0,,,,
weekends,301,1892,3,518.6666666666666,0.0,8.0,38.0
weekends,301,1893,22,463.90909090909093,0.0,7.0,43.0
weekends,301,1894,1,616.0,0.0,10.0,16.0
weekends,301,1895,8,389.5,0.0,6.0,29.0
weekends,301,1896,2,1190.0,0.0,19.0,50.0
weekends,301,1897,5,694.6,0.0,11.0,34.0
weekends,301,1898,6,852.8333333333334,0.0,14.0,12.0
weekends,301,1899,1,1306.0,0.0,21.0,46.0
weekends,301,1900,2,480.0,0.0,8.0,0.0
weekends,367,2,7,962.8571428571429,0.0,16.0,2.0
weekends,367,3,25,1440.6,0.0,24.0,0.0
weekends,367,5,36,1068.8055555555557,0.0,17.0,48.0
weekends,367,7,34,951.5294117647059,0.0,15.0,51.0
weekends,367,8,68,603.6617647058823,0.0,10.0,3.0
weekends,367,22,69,444.5507246376812,0.0,7.0,24.0
weekends,367,24,15,859.5333333333333,0.0,14.0,19.0
weekends,367,33,11,585.3636363636364,0.0,9.0,45.0
weekends,367,34,23,709.0869565217391,0.0,11.0,49.0
weekends,367,36,32,440.0,0.0,7.0,20.0
weekends,367,49,73,744.1232876712329,0.0,12.0,24.0
weekends,367,58,5,1495.0,0.0,24.0,55.0
weekends,367,69,60,494.56666666666666,0.0,8.0,14.0
weekends,367,70,16,346.75,0.0,5.0,46.0
weekends,367,75,4,1275.5,0.0,21.0,15.0
weekends,367,82,101,385.4950495049505,0.0,6.0,25.0
weekends,367,83,48,723.9583333333334,0.0,12.0,3.0
weekends,367,87,50,866.06,0.0,14.0,26.0
weekends,367,98,40,331.925,0.0,5.0,31.0
weekends,367,116,4,1129.75,0.0,18.0,49.0
weekends,367,117,29,1214.6896551724137,0.0,20.0,14.0
weekends,367,131,29,361.1034482758621,0.0,6.0,1.0
weekends,367,132,53,455.47169811320754,0.0,7.0,35.0
weekends,367,138,6,426.3333333333333,0.0,7.0,6.0
weekends,367,140,1,1137.0,0.0,18.0,57.0
weekends,367,150,16,554.0,0.0,9.0,14.0
weekends,367,151,11,1353.6363636363637,0.0,22.0,33.0
weekends,367,156,29,615.7586206896551,0.0,10.0,15.0
weekends,367,157,46,721.7608695652174,0.0,12.0,1.0
weekends,367,212,0,,,,
weekends,367,214,51,703.1372549019608,0.0,11.0,43.0
weekends,367,215,3,876.0,0.0,14.0,36.0
weekends,367,216,5,418.6,0.0,6.0,58.0
weekends,367,217,62,480.64516129032256,0.0,8.0,0.0
weekends,367,219,74,1027.3108108108108,0.0,17.0,7.0
weekends,367,220,112,950.6875,0.0,15.0,50.0
weekends,367,221,159,820.4150943396227,0.0,13.0,40.0
weekends,367,222,18,1325.0555555555557,0.0,22.0,5.0
weekends,367,223,88,616.6477272727273,0.0,10.0,16.0
weekends,367,298,6,432.0,0.0,7.0,12.0
weekends,367,301,17,581.1764705882352,0.0,9.0,41.0
weekends,367,367,277,787.6750902527076,0.0,13.0,7.0
weekends,367,368,53,811.8867924528302,0.0,13.0,31.0
weekends,367,638,87,487.91954022988506,0.0,8.0,7.0
weekends,367,639,82,380.5609756097561,0.0,6.0,20.0
weekends,367,640,11,623.2727272727273,0.0,10.0,23.0
weekends,367,641,3,1225.0,0.0,20.0,25.0
weekends,367,642,11,323.72727272727275,0.0,5.0,23.0
weekends,367,644,110,693.4727272727273,0.0,11.0,33.0
weekends,367,645,52,928.5,0.0,15.0,28.0
weekends,367,646,184,618.7717391304348,0.0,10.0,18.0
weekends,367,647,106,289.92452830188677,0.0,4.0,49.0
weekends,367,788,35,1080.5428571428572,0.0,18.0,0.0
weekends,367,789,29,953.5862068965517,0.0,15.0,53.0
weekends,367,790,23,474.60869565217394,0.0,7.0,54.0
weekends,367,791,8,588.375,0.0,9.0,48.0
weekends,367,792,87,893.6206896551724,0.0,14.0,53.0
weekends,367,793,9,921.0,0.0,15.0,21.0
weekends,367,794,29,1421.103448275862,0.0,23.0,41.0
weekends,367,795,79,653.2025316455696,0.0,10.0,53.0
weekends,367,796,62,859.6290322580645,0.0,14.0,19.0
weekends,367,797,107,949.7943925233645,0.0,15.0,49.0
weekends,367,798,38,643.1315789473684,0.0,10.0,43.0
weekends,367,799,19,450.10526315789474,0.0,7.0,30.0
weekends,367,800,0,,,,
weekends,367,801,15,700.4666666666667,0.0,11.0,40.0
weekends,367,802,0,,,,
weekends,367,803,79,808.4810126582279,0.0,13.0,28.0
weekends,367,804,33,448.2121212121212,0.0,7.0,28.0
weekends,367,806,33,973.939393939394,0.0,16.0,13.0
weekends,367,807,13,1151.6153846153845,0.0,19.0,11.0
weekends,367,808,6,1133.0,0.0,18.0,53.0
weekends,367,809,20,1548.95,0.0,25.0,48.0
weekends,367,810,15,765.6,0.0,12.0,45.0
weekends,367,811,36,357.02777777777777,0.0,5.0,57.0
weekends,367,812,18,1185.5555555555557,0.0,19.0,45.0
weekends,367,814,54,791.3333333333334,0.0,13.0,11.0
weekends,367,815,85,771.6470588235294,0.0,12.0,51.0
weekends,367,816,11,408.45454545454544,0.0,6.0,48.0
weekends,367,817,104,505.4423076923077,0.0,8.0,25.0
weekends,367,818,12,650.0833333333334,0.0,10.0,50.0
weekends,367,819,5,991.0,0.0,16.0,31.0
weekends,367,908,24,589.4583333333334,0.0,9.0,49.0
weekends,367,1043,36,1078.111111111111,0.0,17.0,58.0
weekends,367,1044,106,906.4905660377359,0.0,15.0,6.0
weekends,367,1045,29,906.9655172413793,0.0,15.0,6.0
weekends,367,1046,75,587.12,0.0,9.0,47.0
weekends,367,1047,0,,,,
weekends,367,1048,38,621.1842105263158,0.0,10.0,21.0
weekends,367,1049,17,422.47058823529414,0.0,7.0,2.0
weekends,367,1816,259,333.8416988416988,0.0,5.0,33.0
weekends,367,1887,21,680.5714285714286,0.0,11.0,20.0
weekends,367,1888,5,793.8,0.0,13.0,13.0
weekends,367,1889,4,837.75,0.0,13.0,57.0
weekends,367,1890,31,821.5806451612904,0.0,13.0,41.0
weekends,367,1891,7,1247.142857142857,0.0,20.0,47.0
weekends,367,1892,25,872.68,0.0,14.0,32.0
weekends,367,1893,39,1417.923076923077,0.0,23.0,37.0
weekends,367,1894,7,1406.857142857143,0.0,23.0,26.0
weekends,367,1895,16,512.75,0.0,8.0,32.0
weekends,367,1896,25,518.6,0.0,8.0,38.0
weekends,367,1897,13,921.0,0.0,15.0,21.0
weekends,367,1898,4,2134.5,0.0,35.0,34.0
weekends,367,1899,27,545.5555555555555,0.0,9.0,5.0
weekends,367,1900,3,720.6666666666666,0.0,12.0,0.0
weekends,368,2,17,758.3529411764706,0.0,12.0,38.0
weekends,368,3,5,1630.8,0.0,27.0,10.0
weekends,368,5,6,1673.8333333333333,0.0,27.0,53.0
weekends,368,7,9,933.6666666666666,0.0,15.0,33.0
weekends,368,8,25,817.88,0.0,13.0,37.0
weekends,368,22,47,288.468085106383,0.0,4.0,48.0
weekends,368,24,2,1268.5,0.0,21.0,8.0
weekends,368,33,0,,,,
weekends,368,34,1,622.0,0.0,10.0,22.0
weekends,368,36,12,541.4166666666666,0.0,9.0,1.0
weekends,368,49,9,1206.0,0.0,20.0,6.0
weekends,368,58,1,1207.0,0.0,20.0,7.0
weekends,368,69,14,976.8571428571429,0.0,16.0,16.0
weekends,368,70,5,759.2,0.0,12.0,39.0
weekends,368,75,6,1777.3333333333333,0.0,29.0,37.0
weekends,368,82,2,937.5,0.0,15.0,37.0
weekends,368,83,2,1303.0,0.0,21.0,43.0
weekends,368,87,2,2193.5,0.0,36.0,33.0
weekends,368,98,4,1100.75,0.0,18.0,20.0
weekends,368,116,3,1678.0,0.0,27.0,58.0
weekends,368,117,2,1824.0,0.0,30.0,24.0
weekends,368,131,4,1137.5,0.0,18.0,57.0
weekends,368,132,8,942.75,0.0,15.0,42.0
weekends,368,138,0,,,,
weekends,368,140,0,,,,
weekends,368,150,8,907.875,0.0,15.0,7.0
weekends,368,151,2,791.5,0.0,13.0,11.0
weekends,368,156,5,1130.8,0.0,18.0,50.0
weekends,368,157,5,1689.6,0.0,28.0,9.0
weekends,368,212,0,,,,
weekends,368,214,17,908.8823529411765,0.0,15.0,8.0
weekends,368,215,0,,,,
weekends,368,216,1,1702.0,0.0,28.0,22.0
weekends,368,217,9,1421.0,0.0,23.0,41.0
weekends,368,219,86,496.1279069767442,0.0,8.0,16.0
weekends,368,220,79,1305.2784810126582,0.0,21.0,45.0
weekends,368,221,20,1830.7,0.0,30.0,30.0
weekends,368,222,1,2011.0,0.0,33.0,31.0
weekends,368,223,15,398.8,0.0,6.0,38.0
weekends,368,298,1,1067.0,0.0,17.0,47.0
weekends,368,301,7,965.5714285714286,0.0,16.0,5.0
weekends,368,367,21,1056.3809523809523,0.0,17.0,36.0
weekends,368,368,62,1063.1129032258063,0.0,17.0,43.0
weekends,368,638,13,1650.4615384615386,0.0,27.0,30.0
weekends,368,639,37,642.1621621621622,0.0,10.0,42.0
weekends,368,640,0,,,,
weekends,368,641,1,695.0,0.0,11.0,35.0
weekends,368,642,3,891.6666666666666,0.0,14.0,51.0
weekends,368,644,3,734.3333333333334,0.0,12.0,14.0
weekends,368,645,6,1644.6666666666667,0.0,27.0,24.0
weekends,368,646,47,780.7234042553191,0.0,13.0,0.0
weekends,368,647,3,873.3333333333334,0.0,14.0,33.0
weekends,368,788,3,1315.6666666666667,0.0,21.0,55.0
weekends,368,789,3,1013.3333333333334,0.0,16.0,53.0
weekends,368,790,1,800.0,0.0,13.0,20.0
weekends,368,791,0,,,,
weekends,368,792,3,1544.3333333333333,0.0,25.0,44.0
weekends,368,793,2,1136.0,0.0,18.0,56.0
weekends,368,794,0,,,,
weekends,368,795,4,1202.5,0.0,20.0,2.0
weekends,368,796,4,1223.25,0.0,20.0,23.0
weekends,368,797,17,1308.2941176470588,0.0,21.0,48.0
weekends,368,798,29,882.8965517241379,0.0,14.0,42.0
weekends,368,799,2,732.5,0.0,12.0,12.0
weekends,368,800,0,,,,
weekends,368,801,2,898.5,0.0,14.0,58.0
weekends,368,802,1,778.0,0.0,12.0,58.0
weekends,368,803,7,1525.7142857142858,0.0,25.0,25.0
weekends,368,804,1,1024.0,0.0,17.0,4.0
weekends,368,806,7,1619.0,0.0,26.0,59.0
weekends,368,807,94,328.1276595744681,0.0,5.0,28.0
weekends,368,808,0,,,,
weekends,368,809,21,721.4761904761905,0.0,12.0,1.0
weekends,368,810,0,,,,
weekends,368,811,15,1352.2,0.0,22.0,32.0
weekends,368,812,6,1883.5,0.0,31.0,23.0
weekends,368,814,5,4534.4,1.0,15.0,34.0
weekends,368,815,6,1042.5,0.0,17.0,22.0
