subset,,1,num_trips,avg_duration,hours,minutes,seconds
weekdays,804,1048,29,733.0344827586207,0.0,12.0,13.0
weekdays,804,58,12,919.4166666666666,0.0,15.0,19.0
weekdays,804,638,64,327.59375,0.0,5.0,27.0
weekdays,804,1043,20,765.1,0.0,12.0,45.0
weekdays,804,819,24,1067.9166666666667,0.0,17.0,47.0
weekdays,804,1045,31,706.9354838709677,0.0,11.0,46.0
weekdays,804,367,61,327.95081967213116,0.0,5.0,27.0
weekdays,804,7,13,349.53846153846155,0.0,5.0,49.0
weekdays,804,8,30,527.1,0.0,8.0,47.0
weekdays,804,794,14,735.1428571428571,0.0,12.0,15.0
weekdays,804,75,27,1459.3333333333333,0.0,24.0,19.0
weekdays,804,815,42,731.3571428571429,0.0,12.0,11.0
weekdays,804,151,3,471.3333333333333,0.0,7.0,51.0
weekdays,804,1046,80,377.825,0.0,6.0,17.0
weekdays,804,156,28,542.7857142857143,0.0,9.0,2.0
weekdays,804,3,58,1283.051724137931,0.0,21.0,23.0
weekdays,804,49,127,348.03937007874015,0.0,5.0,48.0
weekdays,804,83,104,436.9230769230769,0.0,7.0,16.0
weekdays,804,641,6,756.6666666666666,0.0,12.0,36.0
weekdays,804,789,42,270.14285714285717,0.0,4.0,30.0
weekdays,804,644,74,476.72972972972974,0.0,7.0,56.0
weekdays,804,87,28,776.4642857142857,0.0,12.0,56.0
weekdays,804,220,114,542.9035087719299,0.0,9.0,2.0
weekdays,804,809,100,320.87,0.0,5.0,20.0
weekdays,804,150,23,371.2173913043478,0.0,6.0,11.0
weekdays,804,803,77,607.1168831168832,0.0,10.0,7.0
weekdays,804,98,15,592.7333333333333,0.0,9.0,52.0
weekdays,804,795,99,471.44444444444446,0.0,7.0,51.0
weekdays,804,790,45,419.8888888888889,0.0,6.0,59.0
weekdays,804,640,4,1314.5,0.0,21.0,54.0
weekdays,804,217,27,374.037037037037,0.0,6.0,14.0
weekdays,804,214,39,486.2564102564103,0.0,8.0,6.0
weekdays,804,797,66,965.4090909090909,0.0,16.0,5.0
weekdays,804,221,29,870.3448275862069,0.0,14.0,30.0
weekdays,804,219,29,965.2413793103449,0.0,16.0,5.0
weekdays,804,140,0,,,,
weekdays,804,799,7,590.0,0.0,9.0,50.0
weekdays,804,132,61,352.08196721311475,0.0,5.0,52.0
weekdays,804,116,0,,,,
weekdays,804,1044,58,392.2758620689655,0.0,6.0,32.0
weekdays,804,117,10,791.6,0.0,13.0,11.0
weekdays,804,222,13,665.4615384615385,0.0,11.0,5.0
weekdays,804,788,12,823.1666666666666,0.0,13.0,43.0
weekdays,804,806,36,717.1388888888889,0.0,11.0,57.0
weekdays,804,24,6,764.0,0.0,12.0,44.0
weekdays,804,792,51,738.0980392156863,0.0,12.0,18.0
weekdays,804,793,4,1255.25,0.0,20.0,55.0
weekdays,804,812,64,620.0,0.0,10.0,20.0
weekdays,804,1047,0,,,,
weekdays,804,5,35,786.4571428571429,0.0,13.0,6.0
weekdays,804,157,94,428.51063829787233,0.0,7.0,8.0
weekdays,804,810,33,435.3333333333333,0.0,7.0,15.0
weekdays,804,34,15,569.7333333333333,0.0,9.0,29.0
weekdays,804,908,35,452.9142857142857,0.0,7.0,32.0
weekdays,804,816,27,541.8148148148148,0.0,9.0,1.0
weekdays,804,69,207,370.1497584541063,0.0,6.0,10.0
weekdays,804,301,48,329.3333333333333,0.0,5.0,29.0
weekdays,804,642,9,320.3333333333333,0.0,5.0,20.0
weekdays,804,131,23,754.695652173913,0.0,12.0,34.0
weekdays,804,33,2,347.5,0.0,5.0,47.0
weekdays,804,791,0,,,,
weekdays,804,298,8,1148.0,0.0,19.0,8.0
weekdays,804,800,0,,,,
weekdays,804,804,113,782.1592920353983,0.0,13.0,2.0
weekdays,804,818,16,403.4375,0.0,6.0,43.0
weekdays,804,1049,38,367.92105263157896,0.0,6.0,7.0
weekdays,804,646,74,505.4054054054054,0.0,8.0,25.0
weekdays,804,639,44,531.4318181818181,0.0,8.0,51.0
weekdays,804,212,0,,,,
weekdays,804,223,49,710.8571428571429,0.0,11.0,50.0
weekdays,804,368,16,975.625,0.0,16.0,15.0
weekdays,804,807,8,964.25,0.0,16.0,4.0
weekdays,804,22,29,757.4137931034483,0.0,12.0,37.0
weekdays,804,1816,203,343.4926108374384,0.0,5.0,43.0
weekdays,804,82,90,297.7111111111111,0.0,4.0,57.0
weekdays,804,811,49,304.9795918367347,0.0,5.0,4.0
weekdays,804,798,84,358.1547619047619,0.0,5.0,58.0
weekdays,804,2,34,369.7647058823529,0.0,6.0,9.0
weekdays,804,645,34,616.2058823529412,0.0,10.0,16.0
weekdays,804,802,0,,,,
weekdays,804,647,29,409.6551724137931,0.0,6.0,49.0
weekdays,804,216,13,387.0,0.0,6.0,27.0
weekdays,804,796,48,815.4166666666666,0.0,13.0,35.0
weekdays,804,801,8,536.0,0.0,8.0,56.0
weekdays,804,1892,13,674.3846153846154,0.0,11.0,14.0
weekdays,804,36,66,436.3484848484849,0.0,7.0,16.0
weekdays,804,1889,8,1160.875,0.0,19.0,20.0
weekdays,804,1888,3,964.0,0.0,16.0,4.0
weekdays,804,1891,6,407.8333333333333,0.0,6.0,47.0
weekdays,804,70,15,378.6,0.0,6.0,18.0
weekdays,804,1890,10,770.0,0.0,12.0,50.0
weekdays,804,138,9,325.8888888888889,0.0,5.0,25.0
weekdays,804,1887,7,512.5714285714286,0.0,8.0,32.0
weekdays,804,1893,20,292.4,0.0,4.0,52.0
weekdays,804,1894,7,1052.2857142857142,0.0,17.0,32.0
weekdays,804,1895,26,886.7307692307693,0.0,14.0,46.0
weekdays,804,1899,10,908.7,0.0,15.0,8.0
weekdays,804,1896,6,618.1666666666666,0.0,10.0,18.0
weekdays,804,808,2,683.0,0.0,11.0,23.0
weekdays,804,1898,2,1438.5,0.0,23.0,58.0
weekdays,804,1897,39,999.9230769230769,0.0,16.0,39.0
weekdays,804,1900,10,702.3,0.0,11.0,42.0
weekdays,818,215,3,1118.6666666666667,0.0,18.0,38.0
weekdays,818,817,75,360.5733333333333,0.0,6.0,0.0
weekdays,818,814,121,674.3719008264463,0.0,11.0,14.0
weekdays,818,1048,64,395.515625,0.0,6.0,35.0
weekdays,818,58,1,1035.0,0.0,17.0,15.0
weekdays,818,638,74,447.2837837837838,0.0,7.0,27.0
weekdays,818,1043,55,860.0545454545454,0.0,14.0,20.0
weekdays,818,819,10,1203.7,0.0,20.0,3.0
weekdays,818,1045,76,1226.578947368421,0.0,20.0,26.0
weekdays,818,367,44,330.5,0.0,5.0,30.0
weekdays,818,7,5,364.2,0.0,6.0,4.0
weekdays,818,8,90,372.5,0.0,6.0,12.0
weekdays,818,794,21,1941.4761904761904,0.0,32.0,21.0
weekdays,818,75,13,1296.3076923076924,0.0,21.0,36.0
weekdays,818,815,112,662.0535714285714,0.0,11.0,2.0
weekdays,818,151,6,1068.8333333333333,0.0,17.0,48.0
weekdays,818,1046,87,508.9425287356322,0.0,8.0,28.0
weekdays,818,156,14,516.9285714285714,0.0,8.0,36.0
weekdays,818,3,56,1176.642857142857,0.0,19.0,36.0
weekdays,818,49,162,267.1666666666667,0.0,4.0,27.0
weekdays,818,83,44,884.4318181818181,0.0,14.0,44.0
weekdays,818,641,2,1251.5,0.0,20.0,51.0
weekdays,818,789,28,730.3571428571429,0.0,12.0,10.0
weekdays,818,644,107,564.5046728971963,0.0,9.0,24.0
weekdays,818,87,35,1915.1714285714286,0.0,31.0,55.0
weekdays,818,220,167,346.5508982035928,0.0,5.0,46.0
weekdays,818,809,152,188.39473684210526,0.0,3.0,8.0
weekdays,818,150,48,796.0625,0.0,13.0,16.0
weekdays,818,803,147,580.2244897959183,0.0,9.0,40.0
weekdays,818,98,14,616.2857142857143,0.0,10.0,16.0
weekdays,818,795,73,509.9178082191781,0.0,8.0,29.0
weekdays,818,790,62,472.8225806451613,0.0,7.0,52.0
weekdays,818,640,2,1272.0,0.0,21.0,12.0
weekdays,818,217,132,407.2651515151515,0.0,6.0,47.0
weekdays,818,214,90,347.1111111111111,0.0,5.0,47.0
weekdays,818,797,199,755.4321608040201,0.0,12.0,35.0
weekdays,818,221,74,800.7702702702703,0.0,13.0,20.0
weekdays,818,219,52,997.8846153846154,0.0,16.0,37.0
weekdays,818,140,0,,,,
weekdays,818,799,22,796.5,0.0,13.0,16.0
weekdays,818,132,75,272.9066666666667,0.0,4.0,32.0
weekdays,818,116,3,952.3333333333334,0.0,15.0,52.0
weekdays,818,1044,35,732.9428571428572,0.0,12.0,12.0
weekdays,818,117,20,837.85,0.0,13.0,57.0
weekdays,818,222,21,862.047619047619,0.0,14.0,22.0
weekdays,818,788,37,997.7837837837837,0.0,16.0,37.0
weekdays,818,806,62,908.0322580645161,0.0,15.0,8.0
weekdays,818,24,20,917.7,0.0,15.0,17.0
weekdays,818,792,90,699.2222222222222,0.0,11.0,39.0
weekdays,818,793,3,1060.6666666666667,0.0,17.0,40.0
weekdays,818,812,53,881.4150943396227,0.0,14.0,41.0
weekdays,818,1047,0,,,,
weekdays,818,5,55,788.5454545454545,0.0,13.0,8.0
weekdays,818,157,80,378.6875,0.0,6.0,18.0
weekdays,818,810,17,282.1764705882353,0.0,4.0,42.0
weekdays,818,34,12,364.3333333333333,0.0,6.0,4.0
weekdays,818,908,89,284.76404494382024,0.0,4.0,44.0
weekdays,818,816,54,401.81481481481484,0.0,6.0,41.0
weekdays,818,69,134,403.1194029850746,0.0,6.0,43.0
weekdays,818,301,33,459.57575757575756,0.0,7.0,39.0
weekdays,818,642,1,367.0,0.0,6.0,7.0
weekdays,818,131,11,647.4545454545455,0.0,10.0,47.0
weekdays,818,33,0,,,,
weekdays,818,791,2,402.5,0.0,6.0,42.0
weekdays,818,298,5,1172.2,0.0,19.0,32.0
weekdays,818,800,0,,,,
weekdays,818,804,8,424.375,0.0,7.0,4.0
weekdays,818,818,168,445.7440476190476,0.0,7.0,25.0
weekdays,818,1049,24,522.9583333333334,0.0,8.0,42.0
weekdays,818,646,209,495.8038277511962,0.0,8.0,15.0
weekdays,818,639,225,434.1022222222222,0.0,7.0,14.0
weekdays,818,212,0,,,,
weekdays,818,223,126,578.984126984127,0.0,9.0,38.0
weekdays,818,368,44,854.1136363636364,0.0,14.0,14.0
weekdays,818,807,8,1616.125,0.0,26.0,56.0
weekdays,818,22,55,683.3454545454546,0.0,11.0,23.0
weekdays,818,1816,507,391.7435897435897,0.0,6.0,31.0
weekdays,818,82,162,310.3395061728395,0.0,5.0,10.0
weekdays,818,811,92,363.5869565217391,0.0,6.0,3.0
weekdays,818,798,91,582.8021978021978,0.0,9.0,42.0
weekdays,818,2,22,418.8181818181818,0.0,6.0,58.0
weekdays,818,645,57,697.7719298245614,0.0,11.0,37.0
weekdays,818,802,8,410.625,0.0,6.0,50.0
weekdays,818,647,103,386.5145631067961,0.0,6.0,26.0
weekdays,818,216,14,1266.0,0.0,21.0,6.0
weekdays,818,796,142,702.4295774647887,0.0,11.0,42.0
weekdays,818,801,16,657.3125,0.0,10.0,57.0
weekdays,818,1892,24,714.75,0.0,11.0,54.0
weekdays,818,36,75,360.1066666666667,0.0,6.0,0.0
weekdays,818,1889,7,668.0,0.0,11.0,8.0
weekdays,818,1888,9,591.1111111111111,0.0,9.0,51.0
weekdays,818,1891,6,845.3333333333334,0.0,14.0,5.0
weekdays,818,70,13,216.0,0.0,3.0,36.0
weekdays,818,1890,8,1389.25,0.0,23.0,9.0
weekdays,818,138,1,819.0,0.0,13.0,39.0
weekdays,818,1887,4,924.0,0.0,15.0,24.0
weekdays,818,1893,17,861.4705882352941,0.0,14.0,21.0
weekdays,818,1894,8,1113.25,0.0,18.0,33.0
weekdays,818,1895,10,328.1,0.0,5.0,28.0
weekdays,818,1899,13,786.0,0.0,13.0,6.0
weekdays,818,1896,8,1036.75,0.0,17.0,16.0
weekdays,818,808,7,717.8571428571429,0.0,11.0,57.0
weekdays,818,1898,9,1111.888888888889,0.0,18.0,31.0
weekdays,818,1897,36,1072.25,0.0,17.0,52.0
weekdays,818,1900,9,740.6666666666666,0.0,12.0,20.0
weekdays,1049,215,7,1118.7142857142858,0.0,18.0,38.0
weekdays,1049,817,63,441.73015873015873,0.0,7.0,21.0
weekdays,1049,814,238,618.0084033613446,0.0,10.0,18.0
weekdays,1049,1048,44,880.5454545454545,0.0,14.0,40.0
weekdays,1049,58,4,1213.0,0.0,20.0,13.0
weekdays,1049,638,76,688.1842105263158,0.0,11.0,28.0
weekdays,1049,1043,170,787.864705882353,0.0,13.0,7.0
weekdays,1049,819,38,1116.578947368421,0.0,18.0,36.0
weekdays,1049,1045,83,633.0120481927711,0.0,10.0,33.0
weekdays,1049,367,47,472.8936170212766,0.0,7.0,52.0
weekdays,1049,7,8,420.125,0.0,7.0,0.0
weekdays,1049,8,61,327.3606557377049,0.0,5.0,27.0
weekdays,1049,794,52,1009.75,0.0,16.0,49.0
weekdays,1049,75,15,1404.9333333333334,0.0,23.0,24.0
weekdays,1049,815,63,858.1111111111111,0.0,14.0,18.0
weekdays,1049,151,16,501.25,0.0,8.0,21.0
weekdays,1049,1046,191,274.79057591623035,0.0,4.0,34.0
weekdays,1049,156,68,415.47058823529414,0.0,6.0,55.0
weekdays,1049,3,90,1151.4555555555555,0.0,19.0,11.0
weekdays,1049,49,411,197.02676399026765,0.0,3.0,17.0
weekdays,1049,83,87,871.7701149425287,0.0,14.0,31.0
weekdays,1049,641,3,206.0,0.0,3.0,26.0
weekdays,1049,789,65,669.1538461538462,0.0,11.0,9.0
weekdays,1049,644,120,553.5,0.0,9.0,13.0
weekdays,1049,87,57,780.7017543859649,0.0,13.0,0.0
weekdays,1049,220,171,535.0,0.0,8.0,55.0
weekdays,1049,809,101,310.7524752475247,0.0,5.0,10.0
weekdays,1049,150,89,274.9550561797753,0.0,4.0,34.0
weekdays,1049,803,232,526.9956896551724,0.0,8.0,46.0
weekdays,1049,98,19,467.36842105263156,0.0,7.0,47.0
weekdays,1049,795,124,407.6774193548387,0.0,6.0,47.0
weekdays,1049,790,71,689.8169014084507,0.0,11.0,29.0
weekdays,1049,640,2,392.5,0.0,6.0,32.0
weekdays,1049,217,43,438.4418604651163,0.0,7.0,18.0
weekdays,1049,214,133,448.34586466165416,0.0,7.0,28.0
weekdays,1049,797,367,752.0762942779292,0.0,12.0,32.0
weekdays,1049,221,64,962.65625,0.0,16.0,2.0
weekdays,1049,219,65,1047.0307692307692,0.0,17.0,27.0
weekdays,1049,140,0,,,,
weekdays,1049,799,22,469.09090909090907,0.0,7.0,49.0
weekdays,1049,132,155,278.61290322580646,0.0,4.0,38.0
weekdays,1049,116,6,2268.6666666666665,0.0,37.0,48.0
weekdays,1049,1044,91,559.9560439560439,0.0,9.0,19.0
weekdays,1049,117,44,1065.5,0.0,17.0,45.0
weekdays,1049,222,45,927.5777777777778,0.0,15.0,27.0
weekdays,1049,788,84,790.297619047619,0.0,13.0,10.0
weekdays,1049,806,139,746.0143884892086,0.0,12.0,26.0
weekdays,1049,24,34,714.5,0.0,11.0,54.0
weekdays,1049,792,257,687.704280155642,0.0,11.0,27.0
weekdays,1049,793,7,1173.142857142857,0.0,19.0,33.0
weekdays,1049,812,89,840.4719101123595,0.0,14.0,0.0
weekdays,1049,1047,0,,,,
weekdays,1049,5,121,690.3223140495868,0.0,11.0,30.0
weekdays,1049,157,156,266.38461538461536,0.0,4.0,26.0
weekdays,1049,810,70,272.5571428571429,0.0,4.0,32.0
weekdays,1049,34,35,406.2,0.0,6.0,46.0
weekdays,1049,908,114,237.47368421052633,0.0,3.0,57.0
weekdays,1049,816,43,368.6046511627907,0.0,6.0,8.0
weekdays,1049,69,350,290.39142857142855,0.0,4.0,50.0
weekdays,1049,301,35,553.1714285714286,0.0,9.0,13.0
weekdays,1049,642,3,947.3333333333334,0.0,15.0,47.0
weekdays,1049,131,23,2365.7391304347825,0.0,39.0,25.0
weekdays,1049,33,0,,,,
weekdays,1049,791,1,298.0,0.0,4.0,58.0
weekdays,1049,298,5,640.2,0.0,10.0,40.0
weekdays,1049,800,0,,,,
weekdays,1049,804,29,456.6551724137931,0.0,7.0,36.0
weekdays,1049,818,24,913.0833333333334,0.0,15.0,13.0
weekdays,1049,1049,187,952.8609625668449,0.0,15.0,52.0
weekdays,1049,646,211,453.3696682464455,0.0,7.0,33.0
weekdays,1049,639,145,433.6896551724138,0.0,7.0,13.0
weekdays,1049,212,0,,,,
weekdays,1049,223,79,700.379746835443,0.0,11.0,40.0
weekdays,1049,368,51,850.3137254901961,0.0,14.0,10.0
weekdays,1049,807,13,986.5384615384615,0.0,16.0,26.0
weekdays,1049,22,68,645.2941176470588,0.0,10.0,45.0
weekdays,1049,1816,168,543.7797619047619,0.0,9.0,3.0
weekdays,1049,82,138,428.95652173913044,0.0,7.0,8.0
weekdays,1049,811,86,369.1046511627907,0.0,6.0,9.0
weekdays,1049,798,151,314.21854304635764,0.0,5.0,14.0
weekdays,1049,2,56,293.4107142857143,0.0,4.0,53.0
weekdays,1049,645,58,578.6724137931035,0.0,9.0,38.0
weekdays,1049,802,14,236.71428571428572,0.0,3.0,56.0
weekdays,1049,647,50,675.82,0.0,11.0,15.0
weekdays,1049,216,32,417.96875,0.0,6.0,57.0
weekdays,1049,796,230,777.7652173913043,0.0,12.0,57.0
weekdays,1049,801,14,616.2857142857143,0.0,10.0,16.0
weekdays,1049,1892,28,660.0357142857143,0.0,11.0,0.0
weekdays,1049,36,141,368.49645390070924,0.0,6.0,8.0
weekdays,1049,1889,40,782.75,0.0,13.0,2.0
weekdays,1049,1888,36,676.8611111111111,0.0,11.0,16.0
weekdays,1049,1891,5,1636.6,0.0,27.0,16.0
weekdays,1049,70,53,285.77358490566036,0.0,4.0,45.0
weekdays,1049,1890,21,1165.4285714285713,0.0,19.0,25.0
weekdays,1049,138,3,391.3333333333333,0.0,6.0,31.0
weekdays,1049,1887,6,1134.3333333333333,0.0,18.0,54.0
weekdays,1049,1893,24,956.375,0.0,15.0,56.0
weekdays,1049,1894,22,1339.6818181818182,0.0,22.0,19.0
weekdays,1049,1895,51,357.47058823529414,0.0,5.0,57.0
weekdays,1049,1899,21,1025.6666666666667,0.0,17.0,5.0
weekdays,1049,1896,16,1295.5,0.0,21.0,35.0
weekdays,1049,808,17,789.9411764705883,0.0,13.0,9.0
weekdays,1049,1898,6,1139.8333333333333,0.0,18.0,59.0
weekdays,1049,1897,75,1014.4266666666666,0.0,16.0,54.0
weekdays,1049,1900,32,635.53125,0.0,10.0,35.0
weekdays,646,215,4,1390.75,0.0,23.0,10.0
weekdays,646,817,324,553.8611111111111,0.0,9.0,13.0
weekdays,646,814,154,924.9415584415584,0.0,15.0,24.0
weekdays,646,1048,239,585.9623430962343,0.0,9.0,45.0
weekdays,646,58,15,1616.2,0.0,26.0,56.0
weekdays,646,638,206,739.0970873786408,0.0,12.0,19.0
weekdays,646,1043,18,1453.388888888889,0.0,24.0,13.0
weekdays,646,819,23,1394.0869565217392,0.0,23.0,14.0
weekdays,646,1045,135,1047.1555555555556,0.0,17.0,27.0
weekdays,646,367,572,510.87412587412587,0.0,8.0,30.0
weekdays,646,7,68,609.7352941176471,0.0,10.0,9.0
weekdays,646,8,354,469.8785310734463,0.0,7.0,49.0
weekdays,646,794,29,1518.2068965517242,0.0,25.0,18.0
weekdays,646,75,33,2373.878787878788,0.0,39.0,33.0
weekdays,646,815,213,1014.5164319248827,0.0,16.0,54.0
weekdays,646,151,133,614.7593984962406,0.0,10.0,14.0
weekdays,646,1046,495,530.7313131313132,0.0,8.0,50.0
weekdays,646,156,121,630.1074380165289,0.0,10.0,30.0
weekdays,646,3,52,1648.173076923077,0.0,27.0,28.0
weekdays,646,49,198,677.6818181818181,0.0,11.0,17.0
weekdays,646,83,223,854.4887892376681,0.0,14.0,14.0
weekdays,646,641,76,512.3947368421053,0.0,8.0,32.0
weekdays,646,789,122,890.1639344262295,0.0,14.0,50.0
weekdays,646,644,195,750.1794871794872,0.0,12.0,30.0
weekdays,646,87,366,705.1994535519126,0.0,11.0,45.0
weekdays,646,220,402,383.1243781094527,0.0,6.0,23.0
weekdays,646,809,329,407.5744680851064,0.0,6.0,47.0
weekdays,646,150,91,371.032967032967,0.0,6.0,11.0
weekdays,646,803,422,767.7014218009479,0.0,12.0,47.0
weekdays,646,98,27,880.5185185185185,0.0,14.0,40.0
weekdays,646,795,108,877.7037037037037,0.0,14.0,37.0
weekdays,646,790,165,632.3818181818182,0.0,10.0,32.0
weekdays,646,640,40,590.125,0.0,9.0,50.0
weekdays,646,217,276,449.0869565217391,0.0,7.0,29.0
weekdays,646,214,378,478.24603174603175,0.0,7.0,58.0
weekdays,646,797,264,1001.2272727272727,0.0,16.0,41.0
weekdays,646,221,604,702.6423841059602,0.0,11.0,42.0
weekdays,646,219,735,906.1836734693877,0.0,15.0,6.0
weekdays,646,140,10,636.6,0.0,10.0,36.0
weekdays,646,799,41,1241.439024390244,0.0,20.0,41.0
weekdays,646,132,299,602.0468227424749,0.0,10.0,2.0
weekdays,646,116,6,1384.5,0.0,23.0,4.0
weekdays,646,1044,409,748.4376528117359,0.0,12.0,28.0
weekdays,646,117,34,1296.3823529411766,0.0,21.0,36.0
weekdays,646,222,34,1306.5294117647059,0.0,21.0,46.0
weekdays,646,788,68,1138.7058823529412,0.0,18.0,58.0
weekdays,646,806,66,1129.8484848484848,0.0,18.0,49.0
weekdays,646,24,19,1087.6842105263158,0.0,18.0,7.0
weekdays,646,792,202,1023.8960396039604,0.0,17.0,3.0
weekdays,646,793,31,1266.4516129032259,0.0,21.0,6.0
weekdays,646,812,57,1180.0350877192982,0.0,19.0,40.0
weekdays,646,1047,0,,,,
weekdays,646,5,83,1191.5180722891566,0.0,19.0,51.0
weekdays,646,157,138,740.7246376811594,0.0,12.0,20.0
weekdays,646,810,54,703.7962962962963,0.0,11.0,43.0
weekdays,646,34,49,664.8571428571429,0.0,11.0,4.0
weekdays,646,908,49,695.8163265306123,0.0,11.0,35.0
weekdays,646,816,44,651.7272727272727,0.0,10.0,51.0
weekdays,646,69,409,697.8899755501222,0.0,11.0,37.0
weekdays,646,301,159,650.937106918239,0.0,10.0,50.0
weekdays,646,642,14,916.6428571428571,0.0,15.0,16.0
weekdays,646,131,202,502.2772277227723,0.0,8.0,22.0
weekdays,646,33,7,1262.4285714285713,0.0,21.0,2.0
weekdays,646,791,54,654.2592592592592,0.0,10.0,54.0
weekdays,646,298,41,539.4146341463414,0.0,8.0,59.0
weekdays,646,800,1,638.0,0.0,10.0,38.0
weekdays,646,804,46,557.5869565217391,0.0,9.0,17.0
weekdays,646,818,347,433.38616714697406,0.0,7.0,13.0
weekdays,646,1049,178,517.5449438202247,0.0,8.0,37.0
weekdays,646,646,576,976.7100694444445,0.0,16.0,16.0
weekdays,646,639,86,1219.2674418604652,0.0,20.0,19.0
weekdays,646,212,1,183.0,0.0,3.0,3.0
weekdays,646,223,356,541.443820224719,0.0,9.0,1.0
weekdays,646,368,211,732.1563981042653,0.0,12.0,12.0
weekdays,646,807,70,948.7,0.0,15.0,48.0
weekdays,646,22,62,1261.467741935484,0.0,21.0,1.0
weekdays,646,1816,428,484.33878504672896,0.0,8.0,4.0
weekdays,646,82,335,353.9373134328358,0.0,5.0,53.0
weekdays,646,811,534,392.185393258427,0.0,6.0,32.0
weekdays,646,798,148,771.918918918919,0.0,12.0,51.0
weekdays,646,2,182,324.9120879120879,0.0,5.0,24.0
weekdays,646,645,118,1184.9237288135594,0.0,19.0,44.0
weekdays,646,802,6,332.5,0.0,5.0,32.0
weekdays,646,647,102,689.7843137254902,0.0,11.0,29.0
weekdays,646,216,29,747.2758620689655,0.0,12.0,27.0
weekdays,646,796,102,1050.7745098039215,0.0,17.0,30.0
weekdays,646,801,21,1298.2857142857142,0.0,21.0,38.0
weekdays,646,1892,38,938.921052631579,0.0,15.0,38.0
weekdays,646,36,84,409.20238095238096,0.0,6.0,49.0
weekdays,646,1889,15,935.3333333333334,0.0,15.0,35.0
weekdays,646,1888,30,1044.6666666666667,0.0,17.0,24.0
weekdays,646,1891,17,680.6470588235294,0.0,11.0,20.0
weekdays,646,70,70,643.1,0.0,10.0,43.0
weekdays,646,1890,24,1306.4583333333333,0.0,21.0,46.0
weekdays,646,138,34,527.5588235294117,0.0,8.0,47.0
weekdays,646,1887,48,550.9791666666666,0.0,9.0,10.0
weekdays,646,1893,214,563.6214953271028,0.0,9.0,23.0
weekdays,646,1894,6,1438.5,0.0,23.0,58.0
weekdays,646,1895,162,456.58024691358025,0.0,7.0,36.0
weekdays,646,1899,57,743.7543859649123,0.0,12.0,23.0
weekdays,646,1896,21,1233.6666666666667,0.0,20.0,33.0
weekdays,646,808,13,1576.4615384615386,0.0,26.0,16.0
weekdays,646,1898,7,2044.2857142857142,0.0,34.0,4.0
weekdays,646,1897,38,1324.842105263158,0.0,22.0,4.0
weekdays,646,1900,11,957.0909090909091,0.0,15.0,57.0
weekdays,639,215,1,1234.0,0.0,20.0,34.0
weekdays,639,817,202,629.5346534653465,0.0,10.0,29.0
weekdays,639,814,171,837.1929824561404,0.0,13.0,57.0
weekdays,639,1048,144,4567.125,1.0,16.0,7.0
weekdays,639,58,1,1395.0,0.0,23.0,15.0
weekdays,639,638,82,414.0243902439024,0.0,6.0,54.0
weekdays,639,1043,6,1313.5,0.0,21.0,53.0
weekdays,639,819,17,1380.3529411764705,0.0,23.0,0.0
weekdays,639,1045,108,968.7777777777778,0.0,16.0,8.0
weekdays,639,367,421,341.00712589073635,0.0,5.0,41.0
weekdays,639,7,71,760.9577464788732,0.0,12.0,40.0
weekdays,639,8,198,357.5858585858586,0.0,5.0,57.0
weekdays,639,794,9,1316.888888888889,0.0,21.0,56.0
weekdays,639,75,29,1490.5862068965516,0.0,24.0,50.0
weekdays,639,815,98,649.0918367346939,0.0,10.0,49.0
weekdays,639,151,83,404.2409638554217,0.0,6.0,44.0
weekdays,639,1046,177,520.4067796610169,0.0,8.0,40.0
weekdays,639,156,72,624.5555555555555,0.0,10.0,24.0
weekdays,639,3,33,1388.4242424242425,0.0,23.0,8.0
weekdays,639,49,108,680.2129629629629,0.0,11.0,20.0
weekdays,639,83,100,758.82,0.0,12.0,38.0
weekdays,639,641,23,340.39130434782606,0.0,5.0,40.0
weekdays,639,789,59,611.5254237288135,0.0,10.0,11.0
weekdays,639,644,89,544.4831460674158,0.0,9.0,4.0
weekdays,639,87,185,574.8486486486487,0.0,9.0,34.0
weekdays,639,220,225,225.92444444444445,0.0,3.0,45.0
weekdays,639,809,230,369.05652173913046,0.0,6.0,9.0
weekdays,639,150,43,343.5348837209302,0.0,5.0,43.0
weekdays,639,803,225,765.68,0.0,12.0,45.0
weekdays,639,98,26,779.0384615384615,0.0,12.0,59.0
weekdays,639,795,54,770.5185185185185,0.0,12.0,50.0
weekdays,639,790,117,528.7435897435897,0.0,8.0,48.0
weekdays,639,640,52,546.3846153846154,0.0,9.0,6.0
weekdays,639,217,183,429.3333333333333,0.0,7.0,9.0
weekdays,639,214,262,413.53435114503816,0.0,6.0,53.0
weekdays,639,797,89,1167.6741573033707,0.0,19.0,27.0
weekdays,639,221,198,679.1212121212121,0.0,11.0,19.0
weekdays,639,219,141,1043.1843971631206,0.0,17.0,23.0
weekdays,639,140,3,299.3333333333333,0.0,4.0,59.0
weekdays,639,799,24,566.75,0.0,9.0,26.0
weekdays,639,132,245,539.0489795918368,0.0,8.0,59.0
weekdays,639,116,11,1415.090909090909,0.0,23.0,35.0
weekdays,639,1044,235,536.6468085106383,0.0,8.0,56.0
weekdays,639,117,17,1198.8235294117646,0.0,19.0,58.0
weekdays,639,222,11,1194.5454545454545,0.0,19.0,54.0
weekdays,639,788,24,1156.625,0.0,19.0,16.0
